Farmer_ID,Farmer_Name,Village,District,State,Latitude,Longitude,Crop,Waste_Type,Waste_Weight_KG,Available_Date,Pickup_Time,Road_Access,Vehicle_Access,Moisture
FRM04419,Ajay Sonar,Ghatampur,Kanpur,Uttar Pradesh,26.702286,80.50214,Cotton,Stalk,451.7,2026-08-07,Morning,Yes,Tractor,14.7
FRM04420,Mukesh Mallah,Rayya,Amritsar,Punjab,31.873169,74.771098,Paddy,Straw,865.7,2026-08-12,Evening,Yes,Tractor,22.1
FRM04421,Sanjay Dwivedi,Sakit,Etah,Uttar Pradesh,27.652806,78.696956,Sugarcane,Bagasse,1428.6,2026-08-18,Afternoon,Yes,Mini Truck,20.0
FRM04422,Manish Maheshwari,Khurja,Bulandshahr,Uttar Pradesh,28.229719,77.689278,Sugarcane,Bagasse,891.6,2026-08-11,Evening,Yes,Tractor,12.0
FRM04423,Narendra Mishra,Diwana,Panipat,Haryana,29.657593,76.849645,Sugarcane,Bagasse,656.5,2026-08-12,Evening,Yes,Tractor,8.8
FRM04424,Rajesh Nishad,Jagraon,Ludhiana,Punjab,31.150823,76.013506,Mustard,Stalk,542.0,2026-07-28,Morning,Yes,Tractor,19.3
FRM04425,Virendra Kumar,Narayan Patti,Sambhal,Uttar Pradesh,28.450163,78.626303,Sugarcane,Bagasse,1990.5,2026-08-14,Evening,Yes,Tractor,9.8
FRM04426,Yogendra Sonar,Vrindavan,Mathura,Uttar Pradesh,27.762493,77.78492,Wheat,Straw,259.1,2026-08-14,Morning,No,Tractor,22.2
FRM04427,Ramlal Gupta,Mahavan,Mathura,Uttar Pradesh,27.553949,77.637669,Mustard,Stalk,793.7,2026-07-28,Afternoon,Yes,Mini Truck,17.7
FRM04428,Ramlal Goyal,Sahjanwa,Gorakhpur,Uttar Pradesh,26.533092,83.422449,Wheat,Straw,612.1,2026-08-07,Afternoon,Yes,Tractor,15.6
FRM04429,Mukesh Kumhar,Rajpura,Sambhal,Uttar Pradesh,28.52623,78.718513,Wheat,Straw,1423.3,2026-08-20,Morning,Yes,Tractor,17.3
FRM04430,Manish Maheshwari,Patiyali,Etah,Uttar Pradesh,27.750436,78.574066,Paddy,Straw,1024.5,2026-08-16,Morning,Yes,Mini Truck,20.6
FRM04431,Bankey Agrawal,Chhata,Mathura,Uttar Pradesh,27.367988,77.665164,Mustard,Stalk,858.5,2026-08-07,Morning,Yes,Mini Truck,14.4
FRM04432,Bhola Srivastava,Pharenda,Gorakhpur,Uttar Pradesh,26.686966,83.352582,Wheat,Straw,1414.5,2026-08-06,Evening,Yes,Pickup Van,17.9
FRM04433,Giridhar Bind,Siyana,Bulandshahr,Uttar Pradesh,28.303605,77.649908,Maize,Residue,694.1,2026-08-05,Afternoon,No,Bullock Cart,21.3
FRM04434,Ramnarayan Soni,Pahasu,Bulandshahr,Uttar Pradesh,28.267369,77.996137,Cotton,Stalk,451.7,2026-08-08,Afternoon,Yes,Tractor,23.4
FRM04435,Pappu Dubey,Bilhaur,Kanpur,Uttar Pradesh,26.665978,80.386277,Maize,Residue,676.1,2026-08-14,Evening,Yes,Mini Truck,10.3
FRM04436,Rajesh Maurya,Pipraich,Gorakhpur,Uttar Pradesh,26.698155,83.711562,Mustard,Stalk,747.0,2026-08-11,Evening,Yes,Tractor,15.4
FRM04437,Ramesh Soni,Sardhana,Meerut,Uttar Pradesh,28.725724,77.988711,Maize,Residue,1157.4,2026-08-08,Morning,Yes,Tractor,10.6
FRM04438,Santosh Sonar,Nanauta,Saharanpur,Uttar Pradesh,30.058028,77.257626,Paddy,Straw,1205.8,2026-07-25,Morning,No,Bullock Cart,16.9
FRM04439,Mahesh Maurya,Samthar,Jhansi,Uttar Pradesh,25.275556,78.81769,Wheat,Straw,1549.7,2026-08-10,Evening,Yes,Pickup Van,8.9
FRM04440,Ravi Dubey,Saidabad,Prayagraj,Uttar Pradesh,25.370295,81.809148,Maize,Residue,114.2,2026-08-15,Evening,No,Tractor,10.2
FRM04441,Lokesh Tiwari,Ganjdundwara,Etah,Uttar Pradesh,27.542465,78.721983,Wheat,Straw,1722.6,2026-08-11,Afternoon,Yes,Tractor,8.1
FRM04442,Hariom Khandelwal,Shahabad,Moradabad,Uttar Pradesh,28.841491,78.670582,Sugarcane,Bagasse,837.5,2026-08-01,Afternoon,Yes,Tractor,18.0
FRM04443,Ramesh Kewat,Hasayan,Hathras,Uttar Pradesh,27.68906,78.035763,Bajra,Residue,794.3,2026-08-18,Afternoon,No,Tractor,21.2
FRM04444,Pradeep Yadav,Phulpur,Prayagraj,Uttar Pradesh,25.587983,82.099806,Paddy,Straw,1341.4,2026-07-28,Afternoon,Yes,Tractor,10.4
FRM04445,Santosh Garg,Barsana,Mathura,Uttar Pradesh,27.538864,77.62151,Paddy,Straw,377.9,2026-08-04,Evening,No,Bullock Cart,12.6
FRM04446,Yogendra Sonar,Sirkha,Sambhal,Uttar Pradesh,28.53551,78.576991,Mustard,Stalk,595.3,2026-07-25,Morning,Yes,Tractor,19.4
FRM04447,Arvind Garg,Chirgaon,Jhansi,Uttar Pradesh,25.494116,78.577924,Wheat,Straw,1755.9,2026-08-09,Morning,Yes,Bullock Cart,18.8
FRM04448,Mukesh Thakur,Teetron,Muzaffarnagar,Uttar Pradesh,29.625125,77.802555,Wheat,Straw,756.2,2026-07-30,Morning,No,Bullock Cart,21.7
FRM04449,Brijlal Agarwal,Gola Bazar,Gorakhpur,Uttar Pradesh,26.671849,83.636765,Cotton,Stalk,546.8,2026-07-31,Afternoon,Yes,Mini Truck,8.4
FRM04450,Ganesh Sahu,Sachendi,Kanpur,Uttar Pradesh,26.416624,80.390007,Wheat,Straw,752.3,2026-08-04,Evening,Yes,Bullock Cart,23.3
FRM04451,Naresh Joshi,Meerganj,Bareilly,Uttar Pradesh,28.189076,79.563782,Cotton,Stalk,774.7,2026-08-14,Evening,Yes,Mini Truck,22.4
FRM04452,Bharat Rajput,Jansath,Muzaffarnagar,Uttar Pradesh,29.414734,77.857807,Bajra,Residue,403.0,2026-08-02,Evening,Yes,Pickup Van,23.9
FRM04453,Bharat Lohar,Bapoli,Panipat,Haryana,29.189613,76.867635,Bajra,Residue,908.4,2026-08-10,Afternoon,Yes,Pickup Van,9.3
FRM04454,Satish Shah,Dhanipur,Aligarh,Uttar Pradesh,27.837147,77.846268,Wheat,Straw,1592.4,2026-08-23,Afternoon,Yes,Tractor,11.5
FRM04455,Yogendra Pandey,Bansgaon,Gorakhpur,Uttar Pradesh,26.901299,83.214865,Bajra,Residue,359.1,2026-08-18,Afternoon,No,Bullock Cart,16.8
FRM04456,Rakesh Jain,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.780906,83.404424,Mustard,Stalk,185.6,2026-07-31,Morning,Yes,Pickup Van,14.5
FRM04457,Lokesh Mittal,Baghpat,Meerut,Uttar Pradesh,29.174068,77.645217,Sugarcane,Bagasse,674.0,2026-08-07,Afternoon,Yes,Pickup Van,22.8
FRM04458,Rajkumar Pathak,Rashidabad,Hathras,Uttar Pradesh,27.442694,77.93089,Maize,Residue,296.0,2026-08-23,Morning,Yes,Tractor,21.1
FRM04459,Shivkumar Garg,Patiyali,Etah,Uttar Pradesh,27.637531,78.730806,Paddy,Straw,782.5,2026-08-12,Morning,Yes,Tractor,15.0
FRM04460,Brijlal Rastogi,Pipraich,Gorakhpur,Uttar Pradesh,27.038545,83.386955,Paddy,Straw,425.0,2026-08-21,Morning,Yes,Bullock Cart,24.1
FRM04461,Ramlal Verma,Campierganj,Gorakhpur,Uttar Pradesh,26.761543,83.51036,Paddy,Straw,797.3,2026-07-30,Evening,No,Bullock Cart,14.0
FRM04462,Hariom Maurya,Khurja,Bulandshahr,Uttar Pradesh,28.63749,77.822937,Maize,Residue,1106.2,2026-08-16,Morning,Yes,Tractor,25.0
FRM04463,Umesh Prajapati,Pakwara,Moradabad,Uttar Pradesh,29.117908,78.950696,Paddy,Straw,1265.9,2026-07-27,Evening,Yes,Tractor,17.2
FRM04464,Dharmendra Jain,Dhanipur,Aligarh,Uttar Pradesh,28.05104,78.000245,Paddy,Straw,981.1,2026-08-07,Evening,Yes,Pickup Van,11.6
FRM04465,Yogendra Khandelwal,Garautha,Jhansi,Uttar Pradesh,25.330792,78.615742,Paddy,Straw,422.5,2026-07-30,Afternoon,Yes,Bullock Cart,10.3
FRM04466,Jitendra Bajpai,Baghpat,Meerut,Uttar Pradesh,28.903824,77.700079,Wheat,Straw,693.2,2026-08-23,Evening,No,Bullock Cart,25.0
FRM04467,Deepak Sonar,Sarsaul,Kanpur,Uttar Pradesh,26.326309,80.228309,Wheat,Straw,317.0,2026-07-31,Afternoon,Yes,Tractor,15.2
FRM04468,Ajay Jain,Teetron,Muzaffarnagar,Uttar Pradesh,29.453308,77.53654,Paddy,Straw,759.7,2026-08-01,Evening,Yes,Tractor,11.0
FRM04469,Arvind Rastogi,Chiraigaon,Varanasi,Uttar Pradesh,25.35409,83.294045,Sugarcane,Bagasse,1298.3,2026-07-25,Evening,Yes,Mini Truck,13.4
FRM04470,Brijlal Kumar,Sunaria,Rohtak,Haryana,28.889624,76.674011,Maize,Residue,1141.4,2026-07-25,Afternoon,Yes,Tractor,19.4
FRM04471,Giridhar Baghel,Kheragarh,Agra,Uttar Pradesh,27.065457,78.061475,Wheat,Straw,1369.8,2026-07-28,Afternoon,Yes,Tractor,15.6
FRM04472,Sunil Maheshwari,Iglas,Aligarh,Uttar Pradesh,27.666956,78.061835,Wheat,Straw,794.7,2026-08-21,Evening,No,Tractor,23.7
FRM04473,Narendra Kewat,Manak Nagar,Lucknow,Uttar Pradesh,26.895517,81.000537,Mustard,Stalk,557.8,2026-08-09,Evening,Yes,Tractor,8.4
FRM04474,Kamlesh Rajput,Asmoli,Sambhal,Uttar Pradesh,28.601613,78.599272,Wheat,Straw,1308.3,2026-08-16,Evening,Yes,Tractor,8.1
FRM04475,Santosh Rastogi,Sambhal,Moradabad,Uttar Pradesh,28.766322,78.77734,Maize,Residue,785.9,2026-07-29,Evening,No,Bullock Cart,21.2
FRM04476,Hariom Vishwakarma,Bah,Agra,Uttar Pradesh,27.474152,78.037083,Paddy,Straw,1156.3,2026-07-29,Afternoon,No,Bullock Cart,23.7
FRM04477,Rajkumar Srivastava,Kheriya,Firozabad,Uttar Pradesh,27.235475,78.340397,Cotton,Stalk,913.1,2026-07-31,Morning,Yes,Tractor,12.3
FRM04478,Harish Yadav,Purqazi,Muzaffarnagar,Uttar Pradesh,29.145865,77.600144,Sugarcane,Bagasse,354.6,2026-08-18,Evening,Yes,Tractor,12.0
FRM04479,Shivkumar Yadav,Panwari,Sambhal,Uttar Pradesh,28.517107,78.550977,Paddy,Straw,1016.1,2026-08-19,Evening,Yes,Mini Truck,25.0
FRM04480,Satish Garg,Arajiline,Varanasi,Uttar Pradesh,25.457246,83.100274,Paddy,Straw,1576.2,2026-08-06,Morning,Yes,Mini Truck,15.1
FRM04481,Fullu Kewat,Mohanlalganj,Lucknow,Uttar Pradesh,26.737269,80.671716,Paddy,Straw,907.3,2026-08-12,Morning,Yes,Tractor,14.3
FRM04482,Pramod Kewat,Jahangirabad,Bulandshahr,Uttar Pradesh,28.407827,77.927487,Cotton,Stalk,981.9,2026-08-18,Morning,Yes,Mini Truck,21.2
FRM04483,Kamlesh Nishad,Charthawal,Muzaffarnagar,Uttar Pradesh,29.421353,77.579807,Cotton,Stalk,1184.4,2026-08-16,Afternoon,Yes,Mini Truck,23.8
FRM04484,Devendra Mishra,Saiyan,Agra,Uttar Pradesh,27.106424,77.901603,Cotton,Stalk,1087.1,2026-08-23,Evening,No,Tractor,19.4
FRM04485,Fullu Yadav,Bewar,Mainpuri,Uttar Pradesh,27.16334,79.22857,Paddy,Straw,948.4,2026-08-19,Morning,Yes,Pickup Van,9.5
FRM04486,Mukesh Maheshwari,Modinagar,Meerut,Uttar Pradesh,29.060701,77.894216,Mustard,Stalk,661.7,2026-08-23,Afternoon,Yes,Tractor,9.9
FRM04487,Ramnarayan Dubey,Shankargarh,Prayagraj,Uttar Pradesh,25.263631,82.023178,Cotton,Stalk,577.3,2026-08-23,Morning,No,Bullock Cart,12.2
FRM04488,Bankey Chauhan,Baragaon,Varanasi,Uttar Pradesh,25.408103,83.007431,Wheat,Straw,1737.8,2026-07-28,Evening,Yes,Mini Truck,25.0
FRM04489,Anil Prajapati,Jasra,Prayagraj,Uttar Pradesh,25.207012,81.620479,Wheat,Straw,1224.2,2026-07-31,Morning,Yes,Tractor,10.0
FRM04490,Chandrabhan Tiwari,Jagner,Agra,Uttar Pradesh,27.200355,78.146349,Mustard,Stalk,120.9,2026-07-25,Evening,Yes,Mini Truck,21.0
FRM04491,Fullu Vishwakarma,Patiali,Firozabad,Uttar Pradesh,27.28742,78.399571,Paddy,Straw,637.9,2026-07-30,Afternoon,Yes,Tractor,12.6
FRM04492,Sunil Gupta,Kheriya,Firozabad,Uttar Pradesh,27.086392,78.56595,Cotton,Stalk,651.2,2026-08-09,Evening,Yes,Tractor,18.9
FRM04493,Manish Garg,Dabra,Gwalior,Madhya Pradesh,26.086628,78.089498,Wheat,Straw,1182.4,2026-08-22,Evening,No,Tractor,21.4
FRM04494,Ravindra Rastogi,Jansath,Muzaffarnagar,Uttar Pradesh,29.586592,77.675727,Cotton,Stalk,154.3,2026-08-22,Morning,Yes,Tractor,8.8
FRM04495,Santosh Patel,Nawabganj,Bareilly,Uttar Pradesh,28.10413,79.361259,Paddy,Straw,1754.4,2026-07-27,Afternoon,Yes,Bullock Cart,23.2
FRM04496,Pramod Bajpai,Kishni,Mainpuri,Uttar Pradesh,27.174972,79.263616,Cotton,Stalk,591.7,2026-08-12,Evening,Yes,Mini Truck,8.0
FRM04497,Sunil Lohar,Vrindavan,Mathura,Uttar Pradesh,27.619548,77.786266,Paddy,Straw,367.3,2026-08-05,Morning,Yes,Pickup Van,18.6
FRM04498,Manish Tripathi,Jawan,Aligarh,Uttar Pradesh,28.012999,77.902959,Paddy,Straw,998.1,2026-08-05,Evening,Yes,Mini Truck,17.8
FRM04499,Narendra Pandey,Akola,Agra,Uttar Pradesh,26.923752,78.297496,Wheat,Straw,1476.1,2026-08-12,Morning,Yes,Mini Truck,12.4
FRM04500,Brijlal Soni,Sultanganj,Mainpuri,Uttar Pradesh,27.253524,78.863523,Sugarcane,Bagasse,511.2,2026-08-23,Evening,No,Bullock Cart,16.0
FRM04501,Brijesh Pathak,Bahjoi,Moradabad,Uttar Pradesh,28.870902,78.837529,Paddy,Straw,1504.8,2026-08-14,Evening,Yes,Pickup Van,8.4
FRM04502,Pradeep Lodhi,Goindwal,Amritsar,Punjab,31.70776,75.01225,Sugarcane,Bagasse,444.3,2026-08-20,Evening,No,Tractor,20.6
FRM04503,Hariom Mittal,Manak Nagar,Lucknow,Uttar Pradesh,27.171961,80.650968,Paddy,Straw,1796.0,2026-08-03,Morning,Yes,Mini Truck,22.6
FRM04504,Vijay Agarwal,Karhal,Mainpuri,Uttar Pradesh,27.349166,79.030585,Maize,Residue,583.3,2026-08-07,Afternoon,Yes,Tractor,15.5
FRM04505,Dharmendra Kumhar,Raza Nagar,Sambhal,Uttar Pradesh,28.371022,78.507096,Sugarcane,Bagasse,1963.0,2026-08-13,Afternoon,Yes,Mini Truck,14.0
FRM04506,Harishchandra Goyal,Mat,Mathura,Uttar Pradesh,27.418336,77.558193,Bajra,Residue,468.2,2026-08-03,Afternoon,No,Bullock Cart,23.8
FRM04507,Chandrabhan Bansal,Bhagwatipur,Rohtak,Haryana,28.9325,76.654098,Wheat,Straw,1821.0,2026-08-20,Evening,Yes,Mini Truck,18.5
FRM04508,Sanjay Pandey,Nandgaon,Mathura,Uttar Pradesh,27.633691,77.571964,Sugarcane,Bagasse,1492.7,2026-08-14,Afternoon,Yes,Bullock Cart,22.4
FRM04509,Ajay Thakur,Rashidabad,Hathras,Uttar Pradesh,27.610479,77.911231,Sugarcane,Bagasse,987.4,2026-08-19,Evening,Yes,Bullock Cart,23.3
FRM04510,Naresh Vishwakarma,Marhara,Etah,Uttar Pradesh,27.604485,78.509142,Wheat,Straw,755.5,2026-08-13,Afternoon,Yes,Tractor,19.5
FRM04511,Ramesh Mishra,Dhanipur,Aligarh,Uttar Pradesh,27.951019,78.158273,Wheat,Straw,531.7,2026-08-14,Morning,Yes,Bullock Cart,23.4
FRM04512,Ramkumar Chauhan,Patara,Kanpur,Uttar Pradesh,26.300018,80.173816,Wheat,Straw,1084.1,2026-07-31,Morning,No,Bullock Cart,22.2
FRM04513,Phool Verma,Samthar,Jhansi,Uttar Pradesh,25.44247,78.663143,Mustard,Stalk,894.0,2026-08-20,Evening,Yes,Tractor,9.4
FRM04514,Suresh Agrawal,Badagaon,Jhansi,Uttar Pradesh,25.495901,78.537128,Mustard,Stalk,715.7,2026-08-20,Evening,Yes,Pickup Van,8.7
FRM04515,Badri Sahu,Gosainganj,Lucknow,Uttar Pradesh,26.475392,80.839481,Wheat,Straw,359.4,2026-08-06,Afternoon,No,Tractor,9.3
FRM04516,Sanjay Patel,Gangiri,Aligarh,Uttar Pradesh,28.051544,77.846398,Wheat,Straw,1419.9,2026-08-02,Evening,No,Bullock Cart,21.2
FRM04517,Satish Joshi,Bhopa,Muzaffarnagar,Uttar Pradesh,29.566711,77.839048,Wheat,Straw,823.1,2026-08-18,Morning,Yes,Tractor,16.9
FRM04518,Rakesh Mishra,Anupshahr,Bulandshahr,Uttar Pradesh,28.428014,77.926864,Wheat,Straw,1967.0,2026-08-10,Morning,Yes,Tractor,20.1
FRM04519,Chandrabhan Mittal,Shikohabad,Firozabad,Uttar Pradesh,27.085793,78.520715,Mustard,Stalk,953.1,2026-07-28,Morning,Yes,Mini Truck,20.8
FRM04520,Chandrabhan Baghel,Bhojpur,Meerut,Uttar Pradesh,29.273536,77.734119,Sugarcane,Bagasse,423.1,2026-08-02,Evening,No,Bullock Cart,23.3
FRM04521,Anil Thakur,Narayan Patti,Sambhal,Uttar Pradesh,28.589477,78.447998,Paddy,Straw,922.1,2026-08-09,Morning,Yes,Tractor,9.8
FRM04522,Ramesh Yadav,Bahjoi,Moradabad,Uttar Pradesh,28.701388,78.79102,Wheat,Straw,787.3,2026-08-13,Evening,No,Tractor,22.7
FRM04523,Harish Mishra,Madina,Rohtak,Haryana,28.774838,76.645719,Wheat,Straw,1977.9,2026-07-31,Evening,Yes,Bullock Cart,19.3
FRM04524,Pappu Kumhar,Jasrana,Firozabad,Uttar Pradesh,27.060736,78.300299,Mustard,Stalk,159.5,2026-08-13,Morning,Yes,Pickup Van,13.4
FRM04525,Lokesh Khandelwal,Madina,Rohtak,Haryana,28.718422,76.511541,Maize,Residue,700.5,2026-07-26,Evening,No,Bullock Cart,12.4
FRM04526,Yogesh Sharma,Marhara,Etah,Uttar Pradesh,27.305693,78.665627,Paddy,Straw,324.5,2026-07-28,Morning,No,Bullock Cart,18.4
FRM04527,Ganesh Singh,Govardhan,Mathura,Uttar Pradesh,27.368375,77.894205,Wheat,Straw,779.8,2026-08-07,Evening,No,Bullock Cart,14.6
FRM04528,Rajkumar Goyal,Bhojpur,Meerut,Uttar Pradesh,29.087302,77.548525,Cotton,Stalk,299.7,2026-08-16,Evening,Yes,Mini Truck,15.8
FRM04529,Manish Khandelwal,Handia,Prayagraj,Uttar Pradesh,25.612539,82.151791,Wheat,Straw,1128.3,2026-08-23,Morning,Yes,Bullock Cart,17.3
FRM04530,Pramod Pathak,Dibai,Bulandshahr,Uttar Pradesh,28.301231,77.982625,Wheat,Straw,544.7,2026-08-13,Morning,Yes,Tractor,14.0
FRM04531,Dinesh Gupta,Nidhuwa,Etah,Uttar Pradesh,27.669062,78.852995,Wheat,Straw,587.4,2026-08-12,Evening,No,Bullock Cart,15.7
FRM04532,Shivkumar Bajpai,Bithiri Chainpur,Bareilly,Uttar Pradesh,28.344448,79.274959,Sugarcane,Bagasse,1912.5,2026-07-29,Morning,Yes,Pickup Van,17.5
FRM04533,Anil Chauhan,Chirgaon,Jhansi,Uttar Pradesh,25.490668,78.433587,Sugarcane,Bagasse,1192.9,2026-08-06,Evening,No,Bullock Cart,21.3
FRM04534,Dinesh Dubey,Pinahat,Agra,Uttar Pradesh,27.16885,78.108041,Sugarcane,Bagasse,1355.1,2026-08-02,Morning,Yes,Tractor,18.0
FRM04535,Ramlal Lohar,Machhara,Meerut,Uttar Pradesh,28.845193,77.630569,Paddy,Straw,845.2,2026-08-06,Morning,No,Tractor,12.8
FRM04536,Ramesh Sahu,Behat,Saharanpur,Uttar Pradesh,29.939309,77.872922,Mustard,Stalk,752.0,2026-08-20,Morning,Yes,Pickup Van,21.2
FRM04537,Ramlal Joshi,Kishni,Mainpuri,Uttar Pradesh,26.957328,79.1238,Paddy,Straw,1192.3,2026-08-11,Morning,Yes,Mini Truck,19.5
FRM04538,Kamlesh Sonar,Purqazi,Muzaffarnagar,Uttar Pradesh,29.376157,77.670761,Wheat,Straw,1902.3,2026-07-28,Evening,Yes,Mini Truck,11.6
FRM04539,Satish Kewat,Payal,Ludhiana,Punjab,30.789144,75.821727,Maize,Residue,814.1,2026-08-22,Evening,Yes,Mini Truck,20.3
FRM04540,Deepak Kewat,Shamli,Muzaffarnagar,Uttar Pradesh,29.373318,77.590553,Wheat,Straw,873.7,2026-07-28,Evening,Yes,Mini Truck,10.0
FRM04541,Rajkumar Agarwal,Behat,Saharanpur,Uttar Pradesh,30.002787,77.264342,Paddy,Straw,1695.6,2026-08-06,Morning,Yes,Pickup Van,20.0
FRM04542,Ravindra Lohar,Kithor,Meerut,Uttar Pradesh,28.882033,77.702923,Wheat,Straw,820.8,2026-08-05,Morning,Yes,Pickup Van,22.8
FRM04543,Ramesh Mishra,Kakori,Lucknow,Uttar Pradesh,26.863956,81.003704,Wheat,Straw,1536.7,2026-08-02,Afternoon,Yes,Tractor,12.1
FRM04544,Brijesh Yadav,Saiyan,Agra,Uttar Pradesh,27.22561,78.068977,Bajra,Residue,979.7,2026-08-10,Afternoon,Yes,Tractor,19.0
FRM04545,Rakesh Garg,Goindwal,Amritsar,Punjab,31.727362,74.7801,Sugarcane,Bagasse,1350.0,2026-08-12,Evening,Yes,Bullock Cart,12.0
FRM04546,Omprakash Prajapati,Nandgaon,Mathura,Uttar Pradesh,27.720486,77.451197,Wheat,Straw,1597.8,2026-08-20,Evening,Yes,Mini Truck,15.5
FRM04547,Devendra Dubey,Gangiri,Aligarh,Uttar Pradesh,28.03762,78.323861,Wheat,Straw,1414.8,2026-07-25,Evening,No,Bullock Cart,8.3
FRM04548,Bharat Thakur,Muzaffarabad,Saharanpur,Uttar Pradesh,30.126031,77.335073,Paddy,Straw,1265.2,2026-08-12,Morning,Yes,Tractor,18.2
FRM04549,Deepak Yadav,Gangoh,Saharanpur,Uttar Pradesh,30.005565,77.639,Wheat,Straw,1416.5,2026-08-17,Afternoon,Yes,Mini Truck,11.4
FRM04550,Kailash Mittal,Mohanlalganj,Lucknow,Uttar Pradesh,26.832195,80.992375,Wheat,Straw,474.6,2026-08-13,Evening,Yes,Pickup Van,10.0
FRM04551,Phool Prajapati,Bithoor,Kanpur,Uttar Pradesh,26.844434,80.378747,Wheat,Straw,570.1,2026-08-19,Evening,No,Bullock Cart,9.7
FRM04552,Jagram Joshi,Sasni,Hathras,Uttar Pradesh,27.680262,77.97351,Paddy,Straw,1518.1,2026-08-19,Afternoon,Yes,Bullock Cart,18.1
FRM04553,Kamlesh Prajapati,Siyana,Bulandshahr,Uttar Pradesh,28.490176,77.878963,Sugarcane,Bagasse,1628.9,2026-08-12,Morning,Yes,Pickup Van,17.8
FRM04554,Anil Khandelwal,Anupshahr,Bulandshahr,Uttar Pradesh,28.223091,77.843416,Paddy,Straw,1211.9,2026-08-18,Evening,Yes,Tractor,13.8
FRM04555,Vinod Shah,Pilkhuwa,Meerut,Uttar Pradesh,28.869467,77.976824,Paddy,Straw,607.3,2026-07-28,Afternoon,No,Bullock Cart,24.1
FRM04556,Harishchandra Kumhar,Kakori,Lucknow,Uttar Pradesh,26.717086,80.979043,Cotton,Stalk,1085.7,2026-08-15,Evening,No,Tractor,8.8
FRM04557,Girish Sonar,Charthawal,Muzaffarnagar,Uttar Pradesh,29.246871,77.793756,Cotton,Stalk,587.1,2026-08-10,Morning,Yes,Tractor,20.5
FRM04558,Anil Pandey,Pinahat,Agra,Uttar Pradesh,27.020742,78.228318,Mustard,Stalk,253.6,2026-08-11,Afternoon,Yes,Mini Truck,22.0
FRM04559,Harish Gupta,Jalesar,Etah,Uttar Pradesh,27.488441,78.66375,Cotton,Stalk,1045.5,2026-08-10,Afternoon,Yes,Mini Truck,23.4
FRM04560,Dinesh Rai,Behat,Saharanpur,Uttar Pradesh,30.223898,77.446907,Paddy,Straw,383.4,2026-08-08,Evening,No,Tractor,19.0
FRM04561,Anil Baghel,Nichlaul,Gorakhpur,Uttar Pradesh,26.753953,83.405862,Mustard,Stalk,720.7,2026-08-18,Evening,Yes,Bullock Cart,11.9
FRM04562,Umesh Nishad,Sakit,Etah,Uttar Pradesh,27.453741,78.590702,Cotton,Stalk,991.4,2026-08-22,Evening,Yes,Mini Truck,11.2
FRM04563,Mukesh Sahu,Araon,Firozabad,Uttar Pradesh,27.103113,78.41131,Wheat,Straw,972.5,2026-08-17,Afternoon,No,Bullock Cart,23.6
FRM04564,Bankey Thakur,Modinagar,Meerut,Uttar Pradesh,28.801877,77.774391,Wheat,Straw,1358.2,2026-07-28,Afternoon,Yes,Tractor,20.0
FRM04565,Ajay Khandelwal,Bhitarwar,Gwalior,Madhya Pradesh,26.261633,78.234029,Paddy,Straw,1035.4,2026-08-11,Morning,Yes,Mini Truck,13.1
FRM04566,Hariom Bajpai,Anupshahr,Bulandshahr,Uttar Pradesh,28.43671,77.906681,Mustard,Stalk,124.4,2026-08-19,Evening,Yes,Mini Truck,19.2
FRM04567,Vijay Mittal,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.783583,83.21625,Paddy,Straw,1386.4,2026-07-27,Evening,Yes,Tractor,8.8
FRM04568,Rajkumar Goyal,Chauri Chaura,Gorakhpur,Uttar Pradesh,27.065108,83.364108,Wheat,Straw,1989.0,2026-08-02,Morning,Yes,Mini Truck,22.8
FRM04569,Mahesh Sonar,Chhata,Mathura,Uttar Pradesh,27.47742,77.989116,Paddy,Straw,1569.3,2026-07-25,Evening,No,Bullock Cart,16.1
FRM04570,Shivkumar Lodhi,Gangiri,Aligarh,Uttar Pradesh,27.591716,78.054448,Wheat,Straw,507.2,2026-07-30,Afternoon,Yes,Mini Truck,19.8
FRM04571,Fullu Kumar,Vrindavan,Mathura,Uttar Pradesh,27.607374,77.889984,Cotton,Stalk,1006.3,2026-08-06,Afternoon,Yes,Mini Truck,19.2
FRM04572,Suresh Kewat,Shivrajpur,Kanpur,Uttar Pradesh,26.367872,80.0847,Paddy,Straw,1406.2,2026-07-28,Evening,No,Bullock Cart,12.0
FRM04573,Rajkumar Vishwakarma,Bahjoi,Sambhal,Uttar Pradesh,28.672199,78.536431,Maize,Residue,487.3,2026-08-08,Afternoon,No,Tractor,11.9
FRM04574,Anil Bajpai,Sirkha,Sambhal,Uttar Pradesh,28.668585,78.580188,Maize,Residue,551.0,2026-08-13,Evening,Yes,Tractor,19.9
FRM04575,Ravi Pandey,Mahavan,Mathura,Uttar Pradesh,27.662056,77.584727,Wheat,Straw,394.0,2026-08-23,Evening,No,Bullock Cart,14.4
FRM04576,Manish Srivastava,Bahjoi,Moradabad,Uttar Pradesh,28.775287,78.641937,Cotton,Stalk,390.4,2026-07-27,Afternoon,Yes,Mini Truck,15.7
FRM04577,Shivkumar Singh,Meerganj,Bareilly,Uttar Pradesh,28.120718,79.140191,Paddy,Straw,1063.8,2026-07-29,Morning,Yes,Tractor,21.6
